conn prev LSN,conn last LSN,page nr,nr in page,transaction num,this LSN,previous LSN,undo next LSN,data length,sequence nr,client index,record type,derived record type,transaction id,flag,is split?,redo operation,undo operation,deriv redo,deriv undo,redo offset,redo length,undo offset,undo length,target attribute,lcn to follow?,record offset,attribute offset,MFT cluster index,target VCN,target LCN,deriv inum,em_MFT seq value,em_USN usn,em_ATTR filename
1068515,1069010,38,7,2,1068707,1068680,1068680,160,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,72,112,48,24,1,56,24,0,2,599,8,,,
1068515,1069010,38,8,2,1068733,1068707,1068707,88,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,19,64,19,24,1,56,77,0,2,599,8,,,
1068515,1069010,38,9,2,1068750,1068733,1068733,168,0,0,1,transaction,24,2,False,6,5,Delete Attribute,Create Attribute,40,0,40,128,24,1,232,0,6,2,599,11,,,
1068515,1069010,38,10,2,1068777,1068750,1068750,160,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,72,112,48,24,1,56,24,6,2,599,11,,,
1068515,1069010,38,11,2,1068803,1068777,1068777,88,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,24,64,24,24,1,360,0,2,2,599,9,,,
1068515,1069010,38,12,2,1068820,1068803,1068803,48,0,0,1,transaction,24,2,False,8,8,Update Nonresident Value,Update Nonresident Value,40,8,40,8,344,1,120,0,0,64,352,256,,,
1068515,1069010,38,13,2,1068832,1068820,1068820,88,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,24,64,24,24,1,360,0,2,2,599,9,,,
1068515,1069010,38,14,2,1068849,1068832,1068832,48,0,0,1,transaction,24,2,False,8,8,Update Nonresident Value,Update Nonresident Value,40,8,40,8,344,1,120,0,0,0,288,0,,,
1068515,1069010,38,15,2,1068861,1068849,1068849,280,0,0,1,transaction,24,0,False,8,8,Update Nonresident Value,Update Nonresident Value,40,120,160,120,344,1,128,0,0,0,288,0,,,
1068515,1069010,38,16,2,1068902,1068861,1068861,280,0,0,1,transaction,24,0,False,8,8,Update Nonresident Value,Update Nonresident Value,40,120,160,120,344,1,128,0,0,64,352,256,,,
1068515,1069010,38,17,2,1068943,1068902,1068902,88,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,24,64,24,24,1,360,0,2,2,599,9,,,
1068515,1069010,38,18,2,1068960,1068943,1068943,80,0,0,1,transaction,24,4,False,12,13,Add Index Entry Root,Delete Index Entry Root,40,40,80,0,24,1,568,104,2,2,599,9,,,
1068515,1069010,38,19,2,1068976,1068960,1068960,88,0,0,1,transaction,24,4,False,12,13,Add Index Entry Root,Delete Index Entry Root,40,48,88,0,24,1,440,112,2,2,599,9,,,
1068515,1069010,38,20,2,1068993,1068976,1068976,88,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,20,64,20,24,1,56,76,6,2,599,11,,,
1068515,1069010,38,21,2,1069010,1068993,1068993,168,0,0,1,transaction,24,2,False,6,5,Delete Attribute,Create Attribute,40,0,40,128,24,1,232,0,2,2,599,9,,,
1069010,1069343,39,0,2,1069037,1069010,1069010,160,0,0,1,transaction,24,1,True,7,7,Update Resident Value,Update Resident Value,40,72,112,48,24,1,56,24,2,2,599,9,,,
1069010,1069343,39,1,2,1069071,1069037,1069037,88,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,20,64,20,24,1,56,76,2,2,599,9,,,
1069010,1069343,39,2,2,1069088,1069071,1069071,168,0,0,1,transaction,24,2,False,6,5,Delete Attribute,Create Attribute,40,0,40,128,24,1,232,0,4,2,599,10,,,
1069010,1069343,39,3,2,1069115,1069088,1069088,160,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,72,112,48,24,1,56,24,4,2,599,10,,,
1069010,1069343,39,4,2,1069141,1069115,1069115,88,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,19,64,19,24,1,56,77,4,2,599,10,,,
1069010,1069343,39,5,2,1069158,1069141,1069141,88,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,20,64,20,24,1,56,76,0,6,47,24,,,
1069010,1069343,39,6,2,1069175,1069158,1069158,88,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,20,64,20,24,1,56,76,4,6,47,26,,,
1069010,1069343,39,7,2,1069192,1069175,1069175,88,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,20,64,20,24,1,56,76,2,6,47,25,,,
1069010,1069343,39,8,2,1069209,1069192,1069192,168,0,0,1,transaction,24,2,False,6,5,Delete Attribute,Create Attribute,40,0,40,128,24,1,232,0,6,0,597,3,,,
1069010,1069343,39,9,2,1069236,1069209,1069209,160,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,72,112,48,24,1,56,24,6,0,597,3,,,
1069010,1069343,39,10,2,1069262,1069236,1069236,88,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,20,64,20,24,1,56,76,6,0,597,3,,,
1069010,1069343,39,11,2,1069279,1069262,1069262,48,0,0,1,transaction,24,0,False,22,21,Clear Bits in Nonresident Bitmap,Set Bits in Nonresident Bitmap,40,8,40,8,104,1,0,0,0,0,594,0,,,
1069010,1069343,39,12,2,1069291,1069279,1069279,112,0,0,1,transaction,24,2,False,6,5,Delete Attribute,Create Attribute,40,0,40,72,24,1,368,0,0,1,598,4,,,
1069010,1069343,39,13,2,1069311,1069291,1069291,48,0,0,1,transaction,24,0,False,21,22,Set Bits in Nonresident Bitmap,Clear Bits in Nonresident Bitmap,40,8,40,8,104,1,0,0,0,0,594,0,,,
1069010,1069343,39,14,2,1069323,1069311,1069311,112,0,0,1,transaction,24,4,False,5,6,Create Attribute,Delete Attribute,40,72,112,0,24,1,368,0,0,1,598,4,,,
1069010,1069343,39,15,2,1069343,1069323,1069323,80,0,0,1,transaction,24,4,False,28,0,Open Non Resident Attribute,No-Operation,40,40,80,0,464,0,0,0,0,0,4126471552,0,,,
1069343,1070032,40,0,2,1069359,1069343,1069343,2600,0,0,1,transaction,24,5,True,8,0,Update Nonresident Value,No-Operation,40,2560,2600,0,464,1,0,0,0,0,353,0,,,
1069343,1070032,40,1,2,1069698,1069359,1069359,88,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,24,64,24,24,1,368,0,0,1,598,4,,,
1069343,1070032,40,2,2,1069715,1069698,1069698,56,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,4,48,4,24,1,288,32,6,0,597,3,,,
1069343,1070032,40,3,2,1069728,1069715,1069715,56,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,2,48,2,24,1,288,34,6,0,597,3,,,
1069343,1070032,40,4,2,1069741,1069728,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,4126471552,0,,,
1069343,1070032,40,5,67,1069752,0,0,88,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,24,64,24,24,1,256,0,2,2,599,9,,,
1069343,1070032,40,6,67,1069769,1069752,1069752,48,0,0,1,transaction,24,2,False,8,8,Update Nonresident Value,Update Nonresident Value,40,8,40,8,344,1,248,0,0,64,352,256,,,
1069343,1070032,40,7,67,1069781,1069769,1069769,88,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,24,64,24,24,1,256,0,2,2,599,9,,,
1069343,1070032,40,8,67,1069798,1069781,1069781,48,0,0,1,transaction,24,2,False,8,8,Update Nonresident Value,Update Nonresident Value,40,8,40,8,344,1,248,0,0,0,288,0,,,
1069343,1070032,40,9,67,1069810,1069798,1069798,280,0,0,1,transaction,24,0,False,8,8,Update Nonresident Value,Update Nonresident Value,40,120,160,120,344,1,256,0,0,0,288,0,,,
1069343,1070032,40,10,67,1069851,1069810,1069810,280,0,0,1,transaction,24,0,False,8,8,Update Nonresident Value,Update Nonresident Value,40,120,160,120,344,1,256,0,0,64,352,256,,,
1069343,1070032,40,11,67,1069892,1069851,1069851,88,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,24,64,24,24,1,256,0,2,2,599,9,,,
1069343,1070032,40,12,67,1069909,1069892,1069892,80,0,0,1,transaction,24,4,False,12,13,Add Index Entry Root,Delete Index Entry Root,40,40,80,0,24,1,512,144,2,2,599,9,,,
1069343,1070032,40,13,67,1069925,1069909,1069909,88,0,0,1,transaction,24,4,False,12,13,Add Index Entry Root,Delete Index Entry Root,40,48,88,0,24,1,336,64,2,2,599,9,,,
1069343,1070032,40,14,67,1069942,1069925,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,0,0,,,
1069343,1070032,40,15,99,1069953,0,0,120,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,37,80,37,24,1,56,59,6,6,47,27,,,
1069343,1070032,40,16,99,1069974,1069953,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,2007844203,0,,,
1069343,1070032,40,17,100,1069985,0,0,48,0,0,1,transaction,24,0,False,21,22,Set Bits in Nonresident Bitmap,Clear Bits in Nonresident Bitmap,40,8,40,8,144,1,0,0,0,0,596,0,,,
1069343,1070032,40,18,100,1069997,1069985,1069985,48,0,0,1,transaction,24,2,False,0,3,No-Operation,Deallocate File Record Segment,40,0,40,8,24,1,0,0,2,7,48,29,,,
1069343,1070032,40,19,100,1070009,1069997,1069997,136,0,0,1,transaction,24,4,False,12,13,Add Index Entry Root,Delete Index Entry Root,40,96,136,0,24,1,264,160,6,6,47,27,,,
1069343,1070032,40,20,100,1070032,1070009,1070009,304,0,0,1,transaction,24,4,False,2,0,Initialize File Record Segment,No-Operation,40,264,304,0,24,1,0,0,2,7,48,29,1,,
1070032,1070566,41,1,100,1070088,1070032,1070032,120,0,0,1,transaction,24,4,False,5,6,Create Attribute,Delete Attribute,40,80,120,0,24,1,256,0,2,7,48,29,,,
1070032,1070566,41,2,100,1070109,1070088,1070088,384,0,0,1,transaction,24,2,False,0,2,No-Operation,Initialize File Record Segment,40,0,40,344,24,1,0,0,2,7,48,29,,,
1070032,1070566,41,3,100,1070163,1070109,1070109,384,0,0,1,transaction,24,4,False,2,0,Initialize File Record Segment,No-Operation,40,344,384,0,24,1,0,0,2,7,48,29,1,,
1070032,1070566,41,4,100,1070217,1070163,1070163,120,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,37,80,37,24,1,56,59,2,7,48,29,,,
1070032,1070566,41,5,100,1070238,1070217,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,2007844203,0,,,
1070032,1070566,41,6,119,1070249,0,0,48,0,0,1,transaction,24,0,False,21,22,Set Bits in Nonresident Bitmap,Clear Bits in Nonresident Bitmap,40,8,40,8,144,1,0,0,0,0,596,0,,,
1070032,1070566,41,7,119,1070261,1070249,1070249,48,0,0,1,transaction,24,2,False,0,3,No-Operation,Deallocate File Record Segment,40,0,40,8,24,1,0,0,4,7,48,30,,,
1070032,1070566,41,8,119,1070273,1070261,1070261,136,0,0,1,transaction,24,4,False,12,13,Add Index Entry Root,Delete Index Entry Root,40,96,136,0,24,1,264,160,6,6,47,27,,,
1070032,1070566,41,9,119,1070296,1070273,1070273,304,0,0,1,transaction,24,4,False,2,0,Initialize File Record Segment,No-Operation,40,264,304,0,24,1,0,0,4,7,48,30,1,,
1070032,1070566,41,10,119,1070340,1070296,1070296,120,0,0,1,transaction,24,4,False,5,6,Create Attribute,Delete Attribute,40,80,120,0,24,1,256,0,4,7,48,30,,,
1070032,1070566,41,11,119,1070361,1070340,1070340,384,0,0,1,transaction,24,2,False,0,2,No-Operation,Initialize File Record Segment,40,0,40,344,24,1,0,0,4,7,48,30,,,
1070032,1070566,41,12,119,1070415,1070361,1070361,384,0,0,1,transaction,24,4,False,2,0,Initialize File Record Segment,No-Operation,40,344,384,0,24,1,0,0,4,7,48,30,1,,
1070032,1070566,41,13,119,1070469,1070415,1070415,120,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,37,80,37,24,1,56,59,4,7,48,30,,,
1070032,1070566,41,14,119,1070490,1070469,1070469,144,0,0,1,transaction,24,4,False,5,6,Create Attribute,Delete Attribute,40,104,144,0,24,1,336,0,4,7,48,30,,,
1070032,1070566,41,15,119,1070514,1070490,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,524296,0,,,
1070032,1070566,41,16,130,1070525,0,0,48,0,0,1,transaction,24,0,False,21,22,Set Bits in Nonresident Bitmap,Clear Bits in Nonresident Bitmap,40,8,40,8,144,1,0,0,0,0,596,0,,,
1070032,1070566,41,17,130,1070537,1070525,1070525,48,0,0,1,transaction,24,2,False,0,3,No-Operation,Deallocate File Record Segment,40,0,40,8,24,1,0,0,6,7,48,31,,,
1070032,1070566,41,18,130,1070549,1070537,1070537,88,0,0,1,transaction,24,0,False,28,0,Open Non Resident Attribute,No-Operation,40,40,80,8,504,0,0,0,0,0,4126470313,0,,,
1070032,1070566,41,19,130,1070566,1070549,1070549,40,0,0,1,transaction,24,6,False,0,0,No-Operation,No-Operation,40,0,40,0,504,0,0,0,0,0,65536,0,,,
1070566,1071090,42,0,130,1070577,1070566,1070566,136,0,0,1,transaction,24,5,True,12,13,Add Index Entry Root,Delete Index Entry Root,40,96,136,0,24,1,256,64,2,7,48,29,,,
1070566,1071090,42,1,130,1070608,1070577,1070577,304,0,0,1,transaction,24,4,False,2,0,Initialize File Record Segment,No-Operation,40,264,304,0,24,1,0,0,6,7,48,31,1,,
1070566,1071090,42,2,130,1070652,1070608,1070608,64,0,0,1,transaction,24,4,False,5,6,Create Attribute,Delete Attribute,40,24,64,0,24,1,256,0,6,7,48,31,,,
1070566,1071090,42,3,130,1070666,1070652,1070652,144,0,0,1,transaction,24,4,False,7,7,Update Resident Value,Update Resident Value,40,100,144,0,24,1,256,24,6,7,48,31,,,
1070566,1071090,42,4,130,1070690,1070666,1070666,72,0,0,1,transaction,24,4,False,5,6,Create Attribute,Delete Attribute,40,32,72,0,24,1,384,0,6,7,48,31,,,
1070566,1071090,42,5,130,1070705,1070690,1070690,72,0,0,1,transaction,24,2,False,6,5,Delete Attribute,Create Attribute,40,0,40,32,24,1,384,0,6,7,48,31,,,
1070566,1071090,42,6,130,1070720,1070705,1070705,40,0,0,1,transaction,24,6,False,37,0,unknown,No-Operation,40,632,40,0,24,1,392,0,6,7,48,31,,,
1070566,1071090,42,7,130,1070731,1070720,1070720,120,0,0,1,transaction,24,4,False,5,6,Create Attribute,Delete Attribute,40,80,120,0,24,1,384,0,6,7,48,31,,,
1070566,1071090,42,8,130,1070752,1070731,1070731,48,0,0,1,transaction,24,0,False,21,22,Set Bits in Nonresident Bitmap,Clear Bits in Nonresident Bitmap,40,8,40,8,104,1,0,0,0,0,594,0,,,
1070566,1071090,42,9,130,1070764,1070752,1070752,88,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,24,64,24,24,1,384,0,6,7,48,31,,,
1070566,1071090,42,10,130,1070781,1070764,1070764,56,0,0,1,transaction,24,0,False,9,9,Update Mapping Pairs,Update Mapping Pairs,40,8,48,8,24,1,384,72,6,7,48,31,,,
1070566,1071090,42,11,130,1070794,1070781,1070781,88,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,24,64,24,24,1,384,0,6,7,48,31,,,
1070566,1071090,42,12,130,1070811,1070794,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,4126470768,0,,,
1070566,1071090,42,13,142,1070822,0,0,88,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,24,64,24,24,1,384,0,6,7,48,31,,,
1070566,1071090,42,14,142,1070839,1070822,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,4126470768,0,,,
1070566,1071090,42,15,143,1070850,0,0,144,0,0,1,transaction,24,4,False,5,6,Create Attribute,Delete Attribute,40,104,144,0,24,1,688,0,2,1,598,5,,,
1070566,1071090,42,16,143,1070874,1070850,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,1,0,,,
1070566,1071090,42,17,85,1070885,0,0,88,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,24,64,24,24,1,256,0,2,2,599,9,,,
1070566,1071090,42,18,85,1070902,1070885,1070885,48,0,0,1,transaction,24,2,False,8,8,Update Nonresident Value,Update Nonresident Value,40,8,40,8,344,1,376,0,0,64,352,256,,,
1070566,1071090,42,19,85,1070914,1070902,1070902,88,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,24,64,24,24,1,256,0,2,2,599,9,,,
1070566,1071090,42,20,85,1070931,1070914,1070914,48,0,0,1,transaction,24,2,False,8,8,Update Nonresident Value,Update Nonresident Value,40,8,40,8,344,1,376,0,0,0,288,0,,,
1070566,1071090,42,21,85,1070943,1070931,1070931,296,0,0,1,transaction,24,0,False,8,8,Update Nonresident Value,Update Nonresident Value,40,128,168,128,344,1,384,0,0,0,288,0,,,
1070566,1071090,42,22,85,1070986,1070943,1070943,296,0,0,1,transaction,24,0,False,8,8,Update Nonresident Value,Update Nonresident Value,40,128,168,128,344,1,384,0,0,64,352,256,,,
1070566,1071090,42,23,85,1071029,1070986,1070986,88,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,24,64,24,24,1,256,0,2,2,599,9,,,
1070566,1071090,42,24,85,1071046,1071029,1071029,80,0,0,1,transaction,24,4,False,12,13,Add Index Entry Root,Delete Index Entry Root,40,40,80,0,24,1,560,184,2,2,599,9,,,
1070566,1071090,42,25,85,1071062,1071046,1071046,88,0,0,1,transaction,24,4,False,12,13,Add Index Entry Root,Delete Index Entry Root,40,48,88,0,24,1,336,208,2,2,599,9,,,
1070566,1071090,42,26,85,1071079,1071062,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,0,0,,,
1070566,1071090,42,27,5,1071090,0,0,48,0,0,1,transaction,24,0,False,21,22,Set Bits in Nonresident Bitmap,Clear Bits in Nonresident Bitmap,40,8,40,8,144,1,0,0,0,0,596,0,,,
1071090,1071574,43,1,5,1071112,1071090,1071090,48,0,0,1,transaction,24,2,False,0,3,No-Operation,Deallocate File Record Segment,40,0,40,8,24,1,0,0,0,8,49,32,,,
1071090,1071574,43,2,5,1071124,1071112,1071090,48,0,0,1,transaction,24,0,False,3,1,Deallocate File Record Segment,Compensation Log Record,40,8,48,0,24,1,0,0,0,8,49,32,,,
1071090,1071574,43,3,8,1071136,1071124,0,48,0,0,1,transaction,24,0,False,22,1,Clear Bits in Nonresident Bitmap,Compensation Log Record,40,8,48,8,144,1,0,0,0,0,596,0,,,
1071090,1071574,43,4,11,1071148,1071136,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,127,31,0,0,3002094008,0,,,
1071090,1071574,43,5,16,1071159,0,0,88,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,24,64,24,24,1,256,0,2,2,599,9,,,
1071090,1071574,43,6,16,1071176,1071159,1071159,232,0,0,1,transaction,24,0,False,8,8,Update Nonresident Value,Update Nonresident Value,40,92,136,92,344,1,512,0,0,0,288,0,,,
1071090,1071574,43,7,16,1071211,1071176,1071176,232,0,0,1,transaction,24,0,False,8,8,Update Nonresident Value,Update Nonresident Value,40,92,136,92,344,1,512,0,0,64,352,256,,,
1071090,1071574,43,8,16,1071246,1071211,1071211,88,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,24,64,24,24,1,256,0,2,2,599,9,,,
1071090,1071574,43,9,16,1071263,1071246,1071246,80,0,0,1,transaction,24,4,False,12,13,Add Index Entry Root,Delete Index Entry Root,40,40,80,0,24,1,608,224,2,2,599,9,,,
1071090,1071574,43,10,16,1071279,1071263,1071263,88,0,0,1,transaction,24,4,False,12,13,Add Index Entry Root,Delete Index Entry Root,40,48,88,0,24,1,336,112,2,2,599,9,,,
1071090,1071574,43,11,16,1071296,1071279,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,0,0,,,
1071090,1071574,43,12,35,1071307,0,0,48,0,0,1,transaction,24,0,False,21,22,Set Bits in Nonresident Bitmap,Clear Bits in Nonresident Bitmap,40,8,40,8,144,1,0,0,0,0,596,0,,,
1071090,1071574,43,13,35,1071319,1071307,1071307,48,0,0,1,transaction,24,2,False,0,3,No-Operation,Deallocate File Record Segment,40,0,40,8,24,1,0,0,2,8,49,33,,,
1071090,1071574,43,14,35,1071331,1071319,1071319,176,0,0,1,transaction,24,4,False,14,15,Add Index Entry Allocation,Delete Index Entry Allocation,40,136,176,0,64,1,0,1264,0,0,44,0,,,
1071090,1071574,43,15,35,1071359,1071331,1071331,424,0,0,1,transaction,24,4,False,2,0,Initialize File Record Segment,No-Operation,40,384,424,0,24,1,0,0,2,8,49,33,1,,
1071090,1071574,43,16,35,1071418,1071359,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,4198237424,0,,,
1071090,1071574,43,17,47,1071429,0,0,88,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,24,64,24,24,1,256,0,2,2,599,9,,,
1071090,1071574,43,18,47,1071446,1071429,1071429,48,0,0,1,transaction,24,2,False,8,8,Update Nonresident Value,Update Nonresident Value,40,4,40,4,344,1,604,0,0,64,352,256,,,
1071090,1071574,43,19,47,1071458,1071446,1071446,88,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,24,64,24,24,1,256,0,2,2,599,9,,,
1071090,1071574,43,20,47,1071475,1071458,1071458,48,0,0,1,transaction,24,2,False,8,8,Update Nonresident Value,Update Nonresident Value,40,4,40,4,344,1,604,0,0,0,288,0,,,
1071090,1071574,43,21,47,1071487,1071475,1071475,232,0,0,1,transaction,24,0,False,8,8,Update Nonresident Value,Update Nonresident Value,40,96,136,96,344,1,608,0,0,0,288,0,,,
1071090,1071574,43,22,47,1071522,1071487,1071487,232,0,0,1,transaction,24,0,False,8,8,Update Nonresident Value,Update Nonresident Value,40,96,136,96,344,1,608,0,0,64,352,256,,,
1071090,1071574,43,23,47,1071557,1071522,1071522,88,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,24,64,24,24,1,256,0,2,2,599,9,,,
1071090,1071574,43,24,47,1071574,1071557,1071557,80,0,0,1,transaction,24,4,False,12,13,Add Index Entry Root,Delete Index Entry Root,40,40,80,0,24,1,656,264,2,2,599,9,,,
1071574,1072097,44,0,47,1071590,1071574,1071574,360,0,0,1,transaction,24,3,True,6,5,Delete Attribute,Create Attribute,40,0,40,320,24,1,336,0,2,2,599,9,,,
1071574,1072097,44,1,47,1071649,1071590,1071590,48,0,0,1,transaction,24,0,False,21,22,Set Bits in Nonresident Bitmap,Clear Bits in Nonresident Bitmap,40,8,40,8,104,1,0,0,0,0,594,0,,,
1071574,1072097,44,2,47,1071661,1071649,1071649,120,0,0,1,transaction,24,4,False,5,6,Create Attribute,Delete Attribute,40,80,120,0,24,1,656,0,2,2,599,9,,,
1071574,1072097,44,3,47,1071682,1071661,1071661,80,0,0,1,transaction,24,4,False,5,6,Create Attribute,Delete Attribute,40,40,80,0,24,1,736,0,2,2,599,9,,,
